,session_date,prev_rdr_high,prev_rdr_low,pre_adr_high,pre_adr_low,adr_high,adr_low,adr_transition_high,adr_transition_low,odr_high,odr_low,odr_transition_high,odr_transition_low,rdr_high,rdr_low,prev_rdr_high_touch,prev_rdr_low_touch,pre_adr_high_touch,pre_adr_low_touch,adr_high_touch,adr_low_touch,adr_transition_high_touch,adr_transition_low_touch,odr_high_touch,odr_low_touch,odr_transition_high_touch,odr_transition_low_touch,prev_rdr_high_touch_time_bucket,prev_rdr_low_touch_time_bucket,pre_adr_high_touch_time_bucket,pre_adr_low_touch_time_bucket,adr_high_touch_time_bucket,adr_low_touch_time_bucket,adr_transition_high_touch_time_bucket,adr_transition_low_touch_time_bucket,odr_high_touch_time_bucket,odr_low_touch_time_bucket,odr_transition_high_touch_time_bucket,odr_transition_low_touch_time_bucket,Instrument
0,2008-01-01,,,,,,,8118.5,8097.5,8180.5,8107.5,8149.0,8136.0,8148.5,7972.5,,,,,,,2008-01-02 03:00:00,2008-01-02 10:05:00,,2008-01-02 10:00:00,,2008-01-02 09:35:00,untouched,untouched,untouched,untouched,untouched,untouched,odr,rdr,untouched,rdr,untouched,rdr,FDAX
1,2008-01-02,8148.5,7972.5,,,,,8044.0,8012.5,8045.0,7930.0,7999.0,7960.5,8000.0,7946.5,,2008-01-03 05:15:00,,,,,2008-01-03 03:20:00,2008-01-03 03:00:00,,,2008-01-03 12:30:00,2008-01-03 09:30:00,untouched,odr,untouched,untouched,untouched,untouched,odr,odr,untouched,untouched,rdr,rdr,FDAX
2,2008-01-03,8000.0,7946.5,,,,,7988.0,7973.0,7987.0,7936.0,7963.5,7889.5,7923.5,7836.5,,2008-01-04 07:45:00,,,,,,2008-01-04 03:00:00,,2008-01-04 08:30:00,,2008-01-04 10:25:00,untouched,odr,untouched,untouched,untouched,untouched,untouched,odr,untouched,odr_transition,untouched,rdr,FDAX
3,2008-01-06,7923.5,7836.5,,,,,7888.5,7835.0,7933.0,7856.0,7922.0,7906.0,7920.5,7850.5,2008-01-07 08:00:00,2008-01-07 02:00:00,,,,,2008-01-07 03:05:00,,,2008-01-07 10:55:00,,2008-01-07 09:35:00,odr,adr_transition,untouched,untouched,untouched,untouched,odr,untouched,untouched,rdr,untouched,rdr,FDAX
4,2008-01-07,7920.5,7850.5,,,,,7927.0,7889.0,7989.0,7911.0,7980.0,7962.5,7996.0,7821.0,2008-01-08 02:45:00,2008-01-08 15:20:00,,,,,2008-01-08 03:05:00,2008-01-08 14:50:00,2008-01-08 10:05:00,2008-01-08 11:20:00,2008-01-08 10:05:00,2008-01-08 09:35:00,adr_transition,rdr,untouched,untouched,untouched,untouched,odr,rdr,rdr,rdr,rdr,rdr,FDAX
5,2008-01-08,7996.0,7821.0,,,,,7903.5,7864.0,7906.5,7848.5,7881.5,7840.5,7902.5,7813.5,,2008-01-09 13:45:00,,,,,2008-01-09 03:20:00,2008-01-09 03:45:00,,2008-01-09 08:55:00,2008-01-09 09:45:00,2008-01-09 11:25:00,untouched,rdr,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,rdr,rdr,FDAX
6,2008-01-09,7902.5,7813.5,,,,,7893.0,7865.0,7899.5,7802.0,7830.5,7798.0,7857.0,7764.0,,2008-01-10 08:25:00,,,,,2008-01-10 03:10:00,2008-01-10 04:15:00,,2008-01-10 08:35:00,2008-01-10 09:50:00,2008-01-10 10:50:00,untouched,odr,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,rdr,rdr,FDAX
7,2008-01-10,7857.0,7764.0,,,,,7801.5,7766.0,7812.5,7742.5,7795.5,7775.5,7794.0,7721.5,,2008-01-11 06:30:00,,,,,2008-01-11 03:00:00,2008-01-11 04:15:00,,2008-01-11 15:10:00,,2008-01-11 09:35:00,untouched,odr,untouched,untouched,untouched,untouched,odr,odr,untouched,rdr,untouched,rdr,FDAX
8,2008-01-13,7794.0,7721.5,,,,,7775.0,7746.0,7826.5,7759.5,7817.0,7807.0,7822.0,7778.0,2008-01-14 03:55:00,,,,,,2008-01-14 03:00:00,,,,2008-01-14 10:15:00,2008-01-14 09:35:00,odr,untouched,untouched,untouched,untouched,untouched,odr,untouched,untouched,untouched,rdr,rdr,FDAX
9,2008-01-14,7822.0,7778.0,,,,,7783.5,7758.0,7786.0,7723.0,7754.0,7695.0,7709.5,7617.5,,2008-01-15 02:00:00,,,,,2008-01-15 03:00:00,2008-01-15 05:00:00,,2008-01-15 08:30:00,,2008-01-15 09:40:00,untouched,adr_transition,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,untouched,rdr,FDAX
10,2008-01-15,7709.5,7617.5,,,,,7597.5,7565.0,7593.0,7513.0,7605.0,7548.5,7618.0,7511.0,,2008-01-16 02:00:00,,,,,2008-01-16 09:10:00,2008-01-16 03:10:00,2008-01-16 09:10:00,2008-01-16 11:40:00,2008-01-16 09:40:00,2008-01-16 10:10:00,untouched,adr_transition,untouched,untouched,untouched,untouched,odr_transition,odr,odr_transition,rdr,rdr,rdr,FDAX
11,2008-01-16,7618.0,7511.0,,,,,7600.0,7560.0,7608.0,7519.5,7581.0,7518.0,7569.0,7371.5,,2008-01-17 10:15:00,,,,,2008-01-17 03:00:00,2008-01-17 06:05:00,,2008-01-17 08:30:00,,2008-01-17 10:15:00,untouched,rdr,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,untouched,rdr,FDAX
12,2008-01-17,7569.0,7371.5,,,,,7481.0,7450.0,7561.5,7406.0,7548.5,7494.5,7531.0,7342.5,,2008-01-18 11:15:00,,,,,2008-01-18 05:35:00,2008-01-18 03:10:00,,2008-01-18 11:05:00,,2008-01-18 09:30:00,untouched,rdr,untouched,untouched,untouched,untouched,odr,odr,untouched,rdr,untouched,rdr,FDAX
13,2008-01-20,7531.0,7342.5,,,,,7334.5,7272.5,7288.5,6812.5,6976.5,6891.5,6950.0,6802.0,,2008-01-21 02:00:00,,,,,,2008-01-21 03:05:00,,2008-01-21 13:25:00,,2008-01-21 10:25:00,untouched,adr_transition,untouched,untouched,untouched,untouched,untouched,odr,untouched,rdr,untouched,rdr,FDAX
14,2008-01-21,6950.0,6802.0,,,,,6729.5,6505.0,6933.5,6448.5,6888.0,6641.5,6924.0,6680.0,,2008-01-22 02:00:00,,,,,2008-01-22 03:55:00,2008-01-22 03:00:00,,,2008-01-22 10:40:00,,untouched,adr_transition,untouched,untouched,untouched,untouched,odr,odr,untouched,untouched,rdr,untouched,FDAX
15,2008-01-22,6924.0,6680.0,,,,,6934.0,6773.0,6927.0,6477.0,6550.0,6426.0,6720.0,6381.0,2008-01-23 02:55:00,2008-01-23 05:45:00,,,,,,2008-01-23 04:05:00,,2008-01-23 08:30:00,2008-01-23 09:55:00,2008-01-23 12:35:00,adr_transition,odr,untouched,untouched,untouched,untouched,untouched,odr,untouched,odr_transition,rdr,rdr,FDAX
16,2008-01-23,6720.0,6381.0,,,,,6824.5,6723.0,6897.0,6713.5,6886.0,6817.0,6900.0,6788.5,2008-01-24 02:00:00,,,,,,2008-01-24 04:00:00,2008-01-24 03:20:00,2008-01-24 10:00:00,,2008-01-24 09:50:00,2008-01-24 10:20:00,adr_transition,untouched,untouched,untouched,untouched,untouched,odr,odr,rdr,untouched,rdr,rdr,FDAX
17,2008-01-24,6900.0,6788.5,,,,,7042.5,6951.5,7047.5,6952.0,7020.0,6983.5,7034.0,6760.0,2008-01-25 02:00:00,2008-01-25 13:50:00,,,,,2008-01-25 03:00:00,2008-01-25 10:30:00,,2008-01-25 10:30:00,2008-01-25 09:30:00,2008-01-25 10:05:00,adr_transition,rdr,untouched,untouched,untouched,untouched,odr,rdr,untouched,rdr,rdr,rdr,FDAX
18,2008-01-27,7034.0,6760.0,,,,,6723.0,6608.0,6808.0,6717.5,6819.5,6774.0,6930.5,6731.5,,2008-01-28 02:00:00,,,,,2008-01-28 03:00:00,,2008-01-28 08:30:00,,2008-01-28 10:45:00,2008-01-28 09:35:00,untouched,adr_transition,untouched,untouched,untouched,untouched,odr,untouched,odr_transition,untouched,rdr,rdr,FDAX
19,2008-01-28,6930.5,6731.5,,,,,6924.5,6886.5,6956.5,6864.0,6972.5,6917.0,6950.0,6857.0,2008-01-29 04:00:00,,,,,,2008-01-29 04:00:00,2008-01-29 03:00:00,2008-01-29 08:30:00,2008-01-29 10:00:00,,2008-01-29 09:45:00,odr,untouched,untouched,untouched,untouched,untouched,odr,odr,odr_transition,rdr,untouched,rdr,FDAX
20,2008-01-29,6950.0,6857.0,,,,,6918.0,6880.5,6956.5,6861.5,6948.5,6908.5,7017.5,6877.5,2008-01-30 08:25:00,,,,,,2008-01-30 03:00:00,2008-01-30 04:20:00,2008-01-30 10:05:00,,2008-01-30 10:00:00,2008-01-30 11:20:00,odr,untouched,untouched,untouched,untouched,untouched,odr,odr,rdr,untouched,rdr,rdr,FDAX
21,2008-01-30,7017.5,6877.5,,,,,6904.0,6853.0,6925.0,6766.5,6805.0,6727.5,6992.5,6747.0,,2008-01-31 02:00:00,,,,,2008-01-31 03:00:00,2008-01-31 03:40:00,2008-01-31 11:50:00,2008-01-31 08:30:00,2008-01-31 10:10:00,,untouched,adr_transition,untouched,untouched,untouched,untouched,odr,odr,rdr,odr_transition,rdr,untouched,FDAX
22,2008-01-31,6992.5,6747.0,,,,,6977.0,6941.0,7075.5,6955.5,7040.0,6953.0,7069.5,6962.5,2008-02-01 03:00:00,,,,,,2008-02-01 03:00:00,,,2008-02-01 09:00:00,2008-02-01 10:00:00,,odr,untouched,untouched,untouched,untouched,untouched,odr,untouched,untouched,odr_transition,rdr,untouched,FDAX
23,2008-02-03,7069.5,6962.5,,,,,7088.0,7053.5,7096.0,7044.0,7079.0,7053.0,7079.5,6985.5,2008-02-04 02:00:00,,,,,,2008-02-04 06:20:00,2008-02-04 04:00:00,,2008-02-04 09:50:00,2008-02-04 09:30:00,2008-02-04 09:45:00,adr_transition,untouched,untouched,untouched,untouched,untouched,odr,odr,untouched,rdr,rdr,rdr,FDAX
24,2008-02-04,7079.5,6985.5,,,,,7025.0,7004.0,7031.0,6956.5,6974.5,6835.0,6863.0,6730.0,,2008-02-05 04:15:00,,,,,2008-02-05 03:00:00,2008-02-05 03:05:00,,2008-02-05 08:45:00,,2008-02-05 09:35:00,untouched,odr,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,untouched,rdr,FDAX
25,2008-02-05,6863.0,6730.0,,,,,6769.0,6711.0,6856.5,6726.5,6867.5,6832.0,6897.0,6790.5,2008-02-06 08:35:00,2008-02-06 02:00:00,,,,,2008-02-06 03:05:00,,2008-02-06 08:30:00,,2008-02-06 10:45:00,2008-02-06 09:35:00,odr_transition,adr_transition,untouched,untouched,untouched,untouched,odr,untouched,odr_transition,untouched,rdr,rdr,FDAX
26,2008-02-06,6897.0,6790.5,,,,,6865.5,6801.0,6871.5,6686.0,6752.0,6686.5,6864.0,6721.0,,2008-02-07 06:05:00,,,,,2008-02-07 03:15:00,2008-02-07 06:00:00,,,2008-02-07 09:30:00,,untouched,odr,untouched,untouched,untouched,untouched,odr,odr,untouched,untouched,rdr,untouched,FDAX
27,2008-02-07,6864.0,6721.0,,,,,6838.0,6818.0,6888.0,6760.0,6786.5,6736.0,6848.0,6725.0,2008-02-08 03:15:00,,,,,,2008-02-08 03:00:00,2008-02-08 05:30:00,,2008-02-08 08:40:00,2008-02-08 09:30:00,2008-02-08 13:40:00,odr,untouched,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,rdr,rdr,FDAX
28,2008-02-10,6848.0,6725.0,,,,,6768.5,6720.5,6844.5,6718.0,6843.0,6820.5,6832.0,6722.5,,2008-02-11 02:55:00,,,,,2008-02-11 03:30:00,2008-02-11 03:00:00,,,,2008-02-11 09:30:00,untouched,adr_transition,untouched,untouched,untouched,untouched,odr,odr,untouched,untouched,untouched,rdr,FDAX
29,2008-02-11,6832.0,6722.5,,,,,6853.0,6810.0,6943.0,6776.5,6947.5,6910.5,7012.5,6907.0,2008-02-12 02:10:00,,,,,,2008-02-12 03:00:00,2008-02-12 03:30:00,2008-02-12 09:05:00,,2008-02-12 10:00:00,2008-02-12 15:35:00,adr_transition,untouched,untouched,untouched,untouched,untouched,odr,odr,odr_transition,untouched,rdr,rdr,FDAX
30,2008-02-12,7012.5,6907.0,,,,,6937.0,6918.0,6982.0,6898.0,7035.0,6954.5,7059.5,6983.0,2008-02-13 08:35:00,2008-02-13 03:35:00,,,,,2008-02-13 03:05:00,2008-02-13 03:00:00,2008-02-13 08:30:00,,2008-02-13 09:30:00,,odr_transition,odr,untouched,untouched,untouched,untouched,odr,odr,odr_transition,untouched,rdr,untouched,FDAX
31,2008-02-13,7059.5,6983.0,,,,,7090.0,7071.0,7088.0,7002.0,7049.5,7013.5,7045.0,6946.0,2008-02-14 02:00:00,2008-02-14 11:10:00,,,,,,2008-02-14 03:15:00,,2008-02-14 11:05:00,,2008-02-14 10:10:00,adr_transition,rdr,untouched,untouched,untouched,untouched,untouched,odr,untouched,rdr,untouched,rdr,FDAX
32,2008-02-14,7045.0,6946.0,,,,,7002.0,6971.0,7041.5,6858.0,6880.0,6821.5,6919.0,6828.0,,2008-02-15 07:00:00,,,,,2008-02-15 03:00:00,2008-02-15 05:55:00,,2008-02-15 08:30:00,2008-02-15 10:30:00,,untouched,odr,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,rdr,untouched,FDAX
33,2008-02-17,6919.0,6828.0,,,,,6932.0,6899.0,6991.5,6906.5,6972.5,6956.5,7025.5,6971.0,2008-02-18 02:00:00,,,,,,2008-02-18 03:35:00,,2008-02-18 09:55:00,,2008-02-18 09:30:00,,adr_transition,untouched,untouched,untouched,untouched,untouched,odr,untouched,rdr,untouched,rdr,untouched,FDAX
34,2008-02-18,7025.5,6971.0,,,,,6987.5,6963.5,7108.0,6914.5,7100.0,7063.5,7080.0,6979.0,2008-02-19 07:15:00,2008-02-19 02:00:00,,,,,2008-02-19 03:10:00,2008-02-19 03:00:00,,,,2008-02-19 09:35:00,odr,adr_transition,untouched,untouched,untouched,untouched,odr,odr,untouched,untouched,untouched,rdr,FDAX
35,2008-02-19,7080.0,6979.0,,,,,6965.0,6933.0,6991.0,6892.5,6925.0,6873.0,7022.5,6901.0,,2008-02-20 02:00:00,,,,,2008-02-20 04:25:00,2008-02-20 03:00:00,2008-02-20 13:10:00,2008-02-20 08:30:00,2008-02-20 09:35:00,,untouched,adr_transition,untouched,untouched,untouched,untouched,odr,odr,rdr,odr_transition,rdr,untouched,FDAX
36,2008-02-20,7022.5,6901.0,,,,,7019.0,6987.0,7042.5,6957.0,7033.5,7013.0,7034.0,6862.0,2008-02-21 05:25:00,2008-02-21 12:30:00,,,,,2008-02-21 05:25:00,2008-02-21 03:00:00,,2008-02-21 10:45:00,2008-02-21 09:45:00,2008-02-21 09:35:00,odr,rdr,untouched,untouched,untouched,untouched,odr,odr,untouched,rdr,rdr,rdr,FDAX
37,2008-02-21,7034.0,6862.0,,,,,6897.0,6865.0,6897.0,6815.0,6904.5,6861.5,6882.0,6781.5,,2008-02-22 03:05:00,,,,,2008-02-22 03:40:00,2008-02-22 03:05:00,2008-02-22 09:00:00,2008-02-22 10:30:00,,2008-02-22 09:40:00,untouched,odr,untouched,untouched,untouched,untouched,odr,odr,odr_transition,rdr,untouched,rdr,FDAX
38,2008-02-24,6882.0,6781.5,,,,,6914.5,6882.5,6945.0,6868.0,6886.5,6865.0,6957.0,6845.5,2008-02-25 02:00:00,,,,,,2008-02-25 04:20:00,2008-02-25 03:30:00,2008-02-25 15:25:00,2008-02-25 08:30:00,2008-02-25 09:30:00,2008-02-25 09:40:00,adr_transition,untouched,untouched,untouched,untouched,untouched,odr,odr,rdr,odr_transition,rdr,rdr,FDAX
39,2008-02-25,6957.0,6845.5,,,,,6947.5,6924.0,7029.5,6927.5,6976.0,6950.5,7048.5,6942.0,2008-02-26 03:25:00,,,,,,2008-02-26 03:05:00,,2008-02-26 11:55:00,,2008-02-26 09:45:00,2008-02-26 10:00:00,odr,untouched,untouched,untouched,untouched,untouched,odr,untouched,rdr,untouched,rdr,rdr,FDAX
40,2008-02-26,7048.5,6942.0,,,,,7031.0,7010.0,7038.5,6927.0,6937.5,6898.0,7029.0,6914.0,,2008-02-27 08:15:00,,,,,2008-02-27 03:00:00,2008-02-27 03:20:00,,2008-02-27 08:30:00,2008-02-27 09:45:00,,untouched,odr,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,rdr,untouched,FDAX
41,2008-02-27,7029.0,6914.0,,,,,6983.0,6964.0,7014.5,6925.0,6942.0,6890.5,6937.5,6866.0,,2008-02-28 08:35:00,,,,,2008-02-28 03:00:00,2008-02-28 04:35:00,,2008-02-28 08:30:00,,2008-02-28 11:00:00,untouched,odr_transition,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,untouched,rdr,FDAX
42,2008-02-28,6937.5,6866.0,,,,,6872.0,6840.0,6883.0,6752.5,6792.5,6762.5,6783.0,6690.5,,2008-02-29 02:00:00,,,,,2008-02-29 03:55:00,2008-02-29 03:00:00,,2008-02-29 09:40:00,,2008-02-29 09:35:00,untouched,adr_transition,untouched,untouched,untouched,untouched,odr,odr,untouched,rdr,untouched,rdr,FDAX
43,2008-03-02,6783.0,6690.5,,,,,6654.5,6616.0,6684.0,6622.5,6685.0,6654.0,6739.5,6642.0,,2008-03-03 02:00:00,,,,,2008-03-03 03:00:00,,2008-03-03 08:35:00,,2008-03-03 10:05:00,2008-03-03 09:40:00,untouched,adr_transition,untouched,untouched,untouched,untouched,odr,untouched,odr_transition,untouched,rdr,rdr,FDAX
44,2008-03-03,6739.5,6642.0,,,,,6713.5,6686.0,6735.0,6595.0,6652.5,6607.5,6641.0,6530.0,,2008-03-04 05:10:00,,,,,2008-03-04 03:20:00,2008-03-04 03:00:00,,2008-03-04 10:30:00,,2008-03-04 10:30:00,untouched,odr,untouched,untouched,untouched,untouched,odr,odr,untouched,rdr,untouched,rdr,FDAX
45,2008-03-04,6641.0,6530.0,,,,,6635.0,6606.0,6668.5,6594.0,6665.0,6631.0,6713.5,6612.5,2008-03-05 04:55:00,,,,,,2008-03-05 04:55:00,2008-03-05 03:05:00,2008-03-05 10:00:00,,2008-03-05 10:00:00,2008-03-05 13:35:00,odr,untouched,untouched,untouched,untouched,untouched,odr,odr,rdr,untouched,rdr,rdr,FDAX
46,2008-03-05,6713.5,6612.5,,,,,6703.0,6677.5,6692.5,6624.5,6679.0,6637.0,6668.5,6543.0,,2008-03-06 10:00:00,,,,,,2008-03-06 03:05:00,,2008-03-06 10:00:00,,2008-03-06 09:55:00,untouched,rdr,untouched,untouched,untouched,untouched,untouched,odr,untouched,rdr,untouched,rdr,FDAX
47,2008-03-06,6668.5,6543.0,,,,,6556.0,6506.0,6576.0,6486.0,6548.0,6462.0,6565.0,6454.0,,2008-03-07 02:00:00,,,,,2008-03-07 08:00:00,2008-03-07 03:45:00,,2008-03-07 08:30:00,2008-03-07 10:30:00,2008-03-07 09:30:00,untouched,adr_transition,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,rdr,rdr,FDAX
48,2008-03-09,6565.0,6454.0,,,,,,,6542.0,6446.5,6549.0,6514.0,6547.0,6406.5,,2008-03-10 03:10:00,,,,,,,2008-03-10 09:00:00,2008-03-10 12:00:00,,2008-03-10 10:20:00,untouched,odr,untouched,untouched,untouched,untouched,untouched,untouched,odr_transition,rdr,untouched,rdr,FDAX
49,2008-03-10,6547.0,6406.5,,,,,,,6514.0,6440.5,6616.0,6468.5,6648.5,6506.0,2008-03-11 08:40:00,,,,,,,,2008-03-11 08:30:00,,2008-03-11 15:50:00,,odr_transition,untouched,untouched,untouched,untouched,untouched,untouched,untouched,odr_transition,untouched,rdr,untouched,FDAX
50,2008-03-11,6648.5,6506.0,,,,,,,6675.5,6587.0,6634.0,6592.0,6653.5,6541.0,2008-03-12 05:50:00,,,,,,,,,2008-03-12 09:50:00,2008-03-12 09:30:00,2008-03-12 09:50:00,odr,untouched,untouched,untouched,untouched,untouched,untouched,untouched,untouched,rdr,rdr,rdr,FDAX
51,2008-03-12,6653.5,6541.0,,,,,,,6518.5,6426.5,6465.5,6420.0,6576.5,6403.5,,2008-03-13 03:00:00,,,,,,,2008-03-13 12:15:00,2008-03-13 08:30:00,2008-03-13 11:05:00,2008-03-13 09:30:00,untouched,odr,untouched,untouched,untouched,untouched,untouched,untouched,rdr,odr_transition,rdr,rdr,FDAX
52,2008-03-13,6576.5,6403.5,,,,,,,6561.5,6486.5,6630.0,6519.0,6597.0,6355.5,2008-03-14 08:30:00,2008-03-14 10:00:00,,,,,,,2008-03-14 08:30:00,2008-03-14 09:55:00,,2008-03-14 09:55:00,odr_transition,rdr,untouched,untouched,untouched,untouched,untouched,untouched,odr_transition,rdr,untouched,rdr,FDAX
53,2008-03-16,6597.0,6355.5,,,,,,,6385.5,6268.0,6301.0,6245.0,6360.0,6245.0,,2008-03-17 03:00:00,,,,,,,,2008-03-17 08:45:00,2008-03-17 09:35:00,2008-03-17 13:35:00,untouched,odr,untouched,untouched,untouched,untouched,untouched,untouched,untouched,odr_transition,rdr,rdr,FDAX
54,2008-03-17,6360.0,6245.0,,,,,,,6440.5,6324.0,6430.0,6392.0,6555.0,6405.0,2008-03-18 03:15:00,,,,,,,,2008-03-18 09:55:00,,2008-03-18 09:35:00,,odr,untouched,untouched,untouched,untouched,untouched,untouched,untouched,rdr,untouched,rdr,untouched,FDAX
55,2008-03-18,6555.0,6405.0,,,,,,,6561.0,6382.0,6500.5,6414.0,6513.0,6352.0,2008-03-19 03:00:00,2008-03-19 07:00:00,,,,,,,,2008-03-19 13:50:00,2008-03-19 09:40:00,2008-03-19 12:40:00,odr,odr,untouched,untouched,untouched,untouched,untouched,untouched,untouched,rdr,rdr,rdr,FDAX
56,2008-03-19,6513.0,6352.0,,,,,,,6449.0,6373.5,6395.5,6341.5,6475.0,6357.5,,2008-03-20 08:50:00,,,,,,,2008-03-20 14:50:00,2008-03-20 08:35:00,2008-03-20 10:00:00,,untouched,odr_transition,untouched,untouched,untouched,untouched,untouched,untouched,rdr,odr_transition,rdr,untouched,FDAX
57,2008-03-24,6475.0,6357.5,,,,,,,6622.0,6562.0,6592.0,6574.5,6636.0,6553.0,2008-03-25 03:00:00,,,,,,,,2008-03-25 13:45:00,2008-03-25 10:00:00,2008-03-25 09:35:00,2008-03-25 09:55:00,odr,untouched,untouched,untouched,untouched,untouched,untouched,untouched,rdr,rdr,rdr,rdr,FDAX
58,2008-03-25,6636.0,6553.0,,,,,,,6612.5,6559.5,6592.0,6562.5,6592.0,6531.0,,2008-03-26 10:45:00,,,,,,,,2008-03-26 10:45:00,2008-03-26 09:30:00,2008-03-26 10:30:00,untouched,rdr,untouched,untouched,untouched,untouched,untouched,untouched,untouched,rdr,rdr,rdr,FDAX
59,2008-03-26,6592.0,6531.0,,,,,,,6659.0,6537.0,6683.0,6632.0,6677.5,6591.0,2008-03-27 04:30:00,,,,,,,,2008-03-27 08:30:00,,,2008-03-27 10:20:00,odr,untouched,untouched,untouched,untouched,untouched,untouched,untouched,odr_transition,untouched,untouched,rdr,FDAX
60,2008-03-27,6677.5,6591.0,,,,,,,6687.0,6631.0,6672.5,6608.0,6649.0,6571.0,2008-03-28 05:10:00,2008-03-28 15:15:00,,,,,,,,2008-03-28 08:50:00,,2008-03-28 09:45:00,odr,rdr,untouched,untouched,untouched,untouched,untouched,untouched,untouched,odr_transition,untouched,rdr,FDAX
61,2008-03-30,6649.0,6571.0,,,,,6600.0,6566.5,6593.0,6495.0,6587.5,6557.0,6642.0,6560.5,,2008-03-31 02:55:00,,,,,2008-03-31 09:45:00,2008-03-31 03:00:00,2008-03-31 09:40:00,,2008-03-31 09:40:00,,untouched,adr_transition,untouched,untouched,untouched,untouched,rdr,odr,rdr,untouched,rdr,untouched,FDAX
62,2008-03-31,6642.0,6560.5,,,,,6609.0,6555.5,6727.0,6560.5,6746.0,6719.5,6866.0,6732.5,2008-04-01 03:15:00,2008-04-01 02:45:00,,,,,2008-04-01 03:10:00,,2008-04-01 08:30:00,,2008-04-01 09:30:00,,odr,adr_transition,untouched,untouched,untouched,untouched,odr,untouched,odr_transition,untouched,rdr,untouched,FDAX
63,2008-04-01,6866.0,6732.5,,,,,6857.5,6827.0,6869.5,6794.5,6858.5,6839.5,6877.5,6808.0,2008-04-02 08:15:00,,,,,,2008-04-02 08:15:00,2008-04-02 03:00:00,2008-04-02 10:35:00,,2008-04-02 10:30:00,2008-04-02 09:30:00,odr,untouched,untouched,untouched,untouched,untouched,odr,odr,rdr,untouched,rdr,rdr,FDAX
64,2008-04-02,6877.5,6808.0,,,,,6867.5,6849.5,6869.5,6785.0,6812.5,6762.0,6847.5,6774.0,,2008-04-03 03:40:00,,,,,2008-04-03 03:00:00,2008-04-03 03:05:00,,2008-04-03 08:30:00,2008-04-03 10:00:00,,untouched,odr,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,rdr,untouched,FDAX
65,2008-04-03,6847.5,6774.0,,,,,6841.0,6819.5,6878.0,6804.5,6862.0,6795.0,6850.0,6755.5,2008-04-04 08:20:00,2008-04-04 10:15:00,,,,,2008-04-04 08:00:00,2008-04-04 03:00:00,,2008-04-04 08:30:00,,2008-04-04 10:05:00,odr,rdr,untouched,untouched,untouched,untouched,odr,odr,untouched,odr_transition,untouched,rdr,FDAX
66,2008-04-06,6850.0,6755.5,,,,,6887.0,6850.5,6909.5,6857.5,6898.5,6883.0,6909.0,6864.0,2008-04-07 02:00:00,,,,,,2008-04-07 03:50:00,,,,2008-04-07 11:45:00,2008-04-07 09:30:00,adr_transition,untouched,untouched,untouched,untouched,untouched,odr,untouched,untouched,untouched,rdr,rdr,FDAX
67,2008-04-07,6909.0,6864.0,,,,,6848.0,6826.5,6850.0,6786.5,6815.0,6798.0,6840.0,6793.5,,2008-04-08 02:00:00,,,,,2008-04-08 03:15:00,2008-04-08 03:35:00,,,2008-04-08 10:00:00,2008-04-08 09:30:00,untouched,adr_transition,untouched,untouched,untouched,untouched,odr,odr,untouched,untouched,rdr,rdr,FDAX
68,2008-04-08,6840.0,6793.5,,,,,6814.0,6787.0,6851.0,6767.0,6834.0,6820.0,6829.5,6728.5,2008-04-09 07:05:00,2008-04-09 02:25:00,,,,,2008-04-09 06:40:00,2008-04-09 03:00:00,,2008-04-09 11:35:00,,2008-04-09 09:40:00,odr,adr_transition,untouched,untouched,untouched,untouched,odr,odr,untouched,rdr,untouched,rdr,FDAX
69,2008-04-09,6829.5,6728.5,,,,,6774.5,6755.5,6779.0,6666.5,6715.5,6682.5,6788.0,6670.0,,2008-04-10 04:50:00,,,,,2008-04-10 03:00:00,2008-04-10 03:15:00,2008-04-10 11:45:00,,2008-04-10 09:30:00,2008-04-10 09:55:00,untouched,odr,untouched,untouched,untouched,untouched,odr,odr,rdr,untouched,rdr,rdr,FDAX
70,2008-04-10,6788.0,6670.0,,,,,6827.0,6804.5,6830.0,6646.5,6690.5,6653.5,6681.5,6607.0,2008-04-11 02:00:00,2008-04-11 07:15:00,,,,,2008-04-11 04:15:00,2008-04-11 03:10:00,,2008-04-11 10:00:00,,2008-04-11 09:35:00,adr_transition,odr,untouched,untouched,untouched,untouched,odr,odr,untouched,rdr,untouched,rdr,FDAX
71,2008-04-13,6681.5,6607.0,,,,,6623.0,6590.0,6633.0,6572.5,6622.5,6585.0,6648.0,6597.5,,2008-04-14 02:00:00,,,,,2008-04-14 05:05:00,2008-04-14 03:30:00,2008-04-14 12:25:00,,2008-04-14 10:00:00,,untouched,adr_transition,untouched,untouched,untouched,untouched,odr,odr,rdr,untouched,rdr,untouched,FDAX
